Unnamed: 0,음식이름,음식재료,음식 이미지
4,새우볶음우동 만들기,"새우, 대파, 식용유, 다진마늘, 후추, 굴소스, 진간장, 참기름, 우동사리",https://recipe1.ezmember.co.kr/cache/recipe/2018/06/05/d1b7cf641a119e0f0abed074f45b2b021.jpg
5,오징어 한마리가 첨벙♬ ~ 오징어 짬뽕♪,"오징어, 양파, 양배추, 당근, 대파                                                                                10cm, 청양고추, 멸치 다시마 육수, 청주, 고춧가루, 다진 마늘, 국간장, 굴소스, 후추, 소금, 부추                                                                                50g, 쥬키니 호박",https://recipe1.ezmember.co.kr/cache/recipe/2017/02/20/c9da82b2b3b0fdab1daa3fc49612161f1.jpg
6,새우완자전골,"새우살, 청경채, 만가닥버섯, 대파, 달걀흰자, 녹말가루, 다진마늘, 다진파, 소금, 후추, 다시마, 멸치, 무, 마른고추, 맛술, 다진마늘, 굵은소금, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2015/11/09/9effbc02634c280caf0d5f5fc849be881.jpg
7,"아이들 점심으로 만든....버터오징어 볶음밥, 오징어버터 볶음밥","식용유, 버터, 마늘, 양파, 대파, 오징어다리                                                                                두마리분, 허브솔트, 밥, 굴소스, 통깨, 계란후라이",https://recipe1.ezmember.co.kr/cache/recipe/2016/08/01/64299642843c9969e7fc605557e2bc001.jpg
8,매콤하고 맛있는 오징어덮밥 만들기,"오징어, 양파, 대파, 전분가루, 물, 밥, 고추장, 고춧가루, 간장, 설탕, 다진마늘, 맛술, 물엿, 후추, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2022/08/31/d23451b664505e9c793e1a3f4d8aa8401.jpg
12,임금님 수라상에 올라갈 비주얼! 새우애호박찜 ♥,"애호박, 물, 간장, 참기름, 새우, 다진마늘, 다진대파, 청주, 소금, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2021/01/26/10ff071d421fc4f4a3f58f9d935c75ec1.jpg
15,바지락 토마토 찜 박나래 바지락 찜 흉내 내기,"바지락, 버터, 방울토마토, 통마늘, 페페론치노                                                                                청양고추, 대파, 물, 파슬리가루, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/25/58d4fa42c964602aaa9ad520f781c8921.jpg
17,[아이반찬] 흰 살 생선 뭇국,"물, 무, 새우젓, 대파, 다진마늘, 디포리, 다시마                                                                                5X5, 대파뿌리, 양파껍질",https://recipe1.ezmember.co.kr/cache/recipe/2019/11/26/459460f108f19e99999c6e9705db2de61.jpg
18,대하칠리볶음 남녀노소 누구나 좋아해요 : ),"대하, 다진당근, 다진대파, 다진청피망, 다진마늘, 소금, 후추, 맛술, 물, 케찹, 올리고당, 고추장, 고춧가루, 맛술",https://recipe1.ezmember.co.kr/cache/recipe/2018/10/11/c1176602012e5902ba54de098c4954b21.png
21,짭짤달달~ 간장 오징어덮밥,"오징어, 양파, 당근, 대파, 간장, 다진마늘, 설탕, 물엿, 청주, 후추, 깨소금, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2019/03/30/b4580a71afdb9c34851a12ef838e07d61.jpg
25,낙삼새 만들기! 곱창 대신 삼겹살로~,"삼겹살, 새우, 낙지(大), 양배추, 대파, 양파, 당근, 청양고추, 고추장, 고춧가루, 간장, 올리고당, 설탕, 미향, 다진마늘, 굴소스, 다시다",https://recipe1.ezmember.co.kr/cache/recipe/2020/04/19/f6f3a5bdc7bc761618117d88b39099961.jpg
26,간장오징어볶음 짭쪼롬하니 너무 맛있지요,"오징어, 애호박, 당근, 양파, 대파, 굵은소금, 올리브유, 간장, 올리고당, 설탕, 미림, 참기름, 다진마늘, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2018/01/09/1e29596d17023401b706b7c6c7553dc11.jpg
27,집에서 게살스프를? 중국식 달걀탕(계란탕) 만들기!,"크래미                                                                                5개입, 계란, 양파, 전분가루, 표고버섯, 팽이버섯, 대파, 진간장, 굴소스, 소금, 식용유",https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/9a5b017f80610d584c5428c658bbe0c81.jpg
36,고갈비 고등어양념구이 만들기 ※맛있음주의※,"고등어, 밀가루, 식용유, 대파, 청양고추, 고추장, 고추가루, 간장, 마늘, 맛술, 설탕, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2020/07/13/264ba8affc6e00b5310ed317a31082621.jpg
0,두부소보로덮밥 고소해서 자꾸 먹고 싶어지는 맛,"두부, 대파, 진간장, 굴소스, 올리고당, 계란노른자, 들기름, 깨소금",https://recipe1.ezmember.co.kr/cache/recipe/2023/08/09/b8cebd17de07a08ef3e1bd46c03fd2941.jpg
3,순두부찜 (다이어트음식에 아주 좋은 순두부요리),"순두부, 대파, 홍고추, 다진 마늘, 진간장, 참치액, 맛술, 참기름, 통깨, 고춧가루",https://recipe1.ezmember.co.kr/cache/recipe/2022/03/02/6b7004cb211e4a6e2e737a82efda24d21.jpg
4,두부조림보다 부드러운 매콤 순두부 요리,"순두부, 표고버섯, 양파, 대파, 청양고추, 참기름, 통깨, 물, 고추장, 고춧가루, 간장, 맛술, 설탕, 다진마늘",https://recipe1.ezmember.co.kr/cache/recipe/2022/12/28/9f7ae8371922d6aeb5cbc7b8178d26741.jpg
11,"매콤한 두부덮밥, 눈 깜짝할 새 완성되는 초간단 덮밥요리","두부                                                                                약200g, 대파, 통깨, 들기름, 고추장, 다진 마늘, 올리고당, 미림, 후춧가루",https://recipe1.ezmember.co.kr/cache/recipe/2018/06/12/4c62616ec005976375e1262e0831adb51.jpg
12,순두부조림 순두부가 순식간에 사라지는,"순두부, 다진돼지고기, 양파, 대파, 당근, 홍고추, 참기름, 통깨, 맛술, 고추장, 고춧가루, 진간장, 된장, 다진마늘, 설탕",https://recipe1.ezmember.co.kr/cache/recipe/2022/10/18/a8ab1de11bcc37740f969b762459ef311.jpg
18,"순두부 계란 요리 레시피, 다이어트 식사대용!","대파, 계란, 순두부, 식용유, 진간장, 굴소스, 다진마늘, 새우젓                                                                                또는 소금",https://recipe1.ezmember.co.kr/cache/recipe/2022/06/06/2d35c9b5b32df3e7ff9496dd1dd2f9851.png
25,두부덮밥으로 한그릇 다이어트 어떠세요??,"두부, 닭가슴살, 새우가루, 대파, 당근, 액젓, 식용유",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/03/47ad5a39da2f9fb6b3f2682660c489e91.jpg
26,다른반찬이 필요없는 두부짜글이로 밥한공기 뚝딱!,"두부, 양파, 청양고추, 대파, 고춧가루, 고추장, 간장, 설탕, 다진마늘",https://recipe1.ezmember.co.kr/cache/recipe/2019/04/12/db0fb535f6298cd76ded5a502874343a1.jpg
29,담백한 두부스테이크 만들기!고기없이도 맛있는 다이어트 요리,"두부, 계란, 팽이버섯, 양파, 당근, 대파, 전분, 소금, 후추, 돈까스 소스                                                                                or케찹",https://recipe1.ezmember.co.kr/cache/recipe/2018/08/28/93692ef1c4086671d14840c630d69ac81.jpg
31,아침에 후딱 끓여 낸 두부들깨탕,"두부                                                                                300g, 대파, 다진마늘, 된장, 채썬 표고, 다시마 멸치육수, 들깨가루",https://recipe1.ezmember.co.kr/cache/recipe/2018/10/10/e96796a3c9198c695bf7de48fea1490d1.jpg
34,국물까지 맛있는 계란두부조림레시피 저녁메뉴추천 뜨끈한 두부찌개 레시피,"두부, 대파, 양파, 통깨, 계란, 고춧가루, 물, 간장, 설탕, 다진마늘",https://recipe1.ezmember.co.kr/cache/recipe/2023/12/04/cb14602d4d575c8633ab4145d3f12d651.jpg
39,"술술 들어가는 쫄순이, 순두부쫄면","순두부, 쫄면사리, 달걀, 양파, 대파, 다진마늘, 고춧가루, 물, 간장, 굴소스, 치킨스톡, 후추, 식용유, 청양고추",https://recipe1.ezmember.co.kr/cache/recipe/2022/10/12/1da168fca8ab785fa62e2fcad64597f21.jpg
6,순두부를 전자레인지에 돌리면 짭쪼롬한 반찬 완성!,"순두부, 간장, 참치액, 맛술, 참깨, 청양고추, 대파",https://recipe1.ezmember.co.kr/cache/recipe/2023/03/04/34e61643bdc79120963575ae3163b35a1.jpg
7,참치두부조림,"두부, 참치캔                                                                                150g, 배추김치, 양파, 대파, 참기름, 통깨, 다진마늘, 설탕, 고춧가루, 간장, 생강술, 고추장, 물, 후춧가루",https://recipe1.ezmember.co.kr/cache/recipe/2015/06/04/f85a9f4edae67ef4f667d84a8b2308ce1.jpg
9,#HACCP#간장두부덮밥,"밥, 두부, 대파, 양파, 팽이버섯, 다진마늘, 후춧가루, 전분물, 참기름, 간장, 굴소스, 설탕, 물",https://recipe1.ezmember.co.kr/cache/recipe/2021/10/19/af0715e3c8d4169b64baecebe42a09131.jpg
13,"'요리' 뚝배기두부조림, 오늘뭐먹지 신동엽 레시피","두부, 양파, 달걀, 다진마늘, 청양고추, 고춧가루, 설탕, 참기름, 맛술, 간장, 대파, 깨소금, 물",https://recipe1.ezmember.co.kr/cache/recipe/2016/09/14/5e1c75bc6fb52f360e9e83e1b921c3f41.jpg
16,"[밥반찬, 술안주] 담백한 두부로 만든 매콤달콤 두부강정 :: 닭강정 대신 두부강정","두부, 대파, 생강, 고추장, 케첩, 간장, 굴소스, 올리고당, 설탕, 참기름, 청주, 식용유",https://recipe1.ezmember.co.kr/cache/recipe/2015/09/18/ceda4da617f2f24736636fed6054c5091.jpg
17,두부 팽이버섯 조림 만들기!,"부침용 두부 1모, 팽이버섯 큰 1봉지, 양파 작은것, 대파, 청양고추, 국간장, 진간장, 굴소스, 물엿, 고추가루, 맛술, 다진마늘, 다시마 육수, 들기름, 식용유, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2021/04/26/6b1ecfeebb66c89dac103ad205a9323b1.jpg
18,매콤 칼칼 우삼겹살 두부조림 혼밥 안주로 최고,"두부, 우삼겹살, 된장, 양파, 대파, 풋고추, 물, 식용유, 매운 고추가루, 고추장, 간장, 맛술, 된장, 다진마늘",https://recipe1.ezmember.co.kr/cache/recipe/2019/09/22/587ffbbe27e6ea5f2ff042f4bcea293f1.jpg
27,노른자를 터트려 먹는 - 오늘뭐먹지? 신동엽 두부조림,"두부, 양파                                                                                40g, 대파, 달걀, 다진마늘, 고추가루, 설탕, 간장, 물, 참기름, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/18/dcee12c85e59b79ceb8f02427ca43eb41.jpg
28,고기소를 넣은 두부조림~,"두부                                                                                900g, 돼지고기 간것, 참깨, 식용유, 간장, 설탕, 다진마늘, 참기름, 생강가루, 후추가루, 물, 간장, 설탕, 다진마늘, 참기름, 대파",https://recipe1.ezmember.co.kr/cache/recipe/2017/04/13/1a02dacfdc020ef28009c29b8cf855711.jpg
29,두부 파채 샐러드,"두부                                                                                300g, 대파, 무순, 식용유, 소금, 검은깨, 간장, 설탕, 매실청, 간마늘, 참기름, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2015/10/28/b9cbb4817e74b6c8adbd72401724c90a1.jpg
30,밥에 올려 비벼 먹기 좋은 참치순두부조림,"참치캔 150g, 고추가루, 간장, 국간장, 청주, 매실청, 다진마늘, 대파, 순두부                                                                                400g, 다시마 멸치육수",https://recipe1.ezmember.co.kr/cache/recipe/2018/11/28/1bb03c3b4269d17753cc02c0b7f254651.jpg
31,저녁메뉴 추천-담백하고 고소한 들깨순두부 만들기,"순두부, 느타리버섯, 팽이버섯, 양파, 애호박, 대파, 멸치 육수, 들깨가루, 찹쌀가루, 참치액젓",https://recipe1.ezmember.co.kr/cache/recipe/2022/07/17/fccef7d83a155275a48a3d272e5d21361.jpg
0,연두부 계란탕~*,"연두부, 계란, 대파, 다시멸치, 다시마, 물, 소금, 까나리액젓, 다진마늘",https://recipe1.ezmember.co.kr/cache/recipe/2017/06/06/5e08ff2af886068f57b49a42901a6c2c1.jpg
1,보들보들 칼칼한 순두부찌개,"순두부, 팽이버섯, 애호박, 양파, 대파, 청양고추, 멸치다시마육수, 된장                                                                                3숟가락, 고추장                                                                                1숟가락, 고춧가루                                                                                1숟가락, 다진마늘                                                                                1숟가락",https://recipe1.ezmember.co.kr/cache/recipe/2022/11/17/664743962436a32899825e11d59148d71.jpg
3,새콤달콤한 소스로 만든 두부요리! 두부로 만든 두부깐풍 ♥,"두부, 소금, 청피망, 홍피망, 대파, 식용유, 간장, 설탕, 물, 식초, 고추기름",https://recipe1.ezmember.co.kr/cache/recipe/2021/04/08/288454cf62a5316d6cefc7913620c4cc1.jpg
4,두부구이 레시피 손님상차림 메뉴로 좋아요,"두부, 깻잎, 오이, 소금, 후춧가루, 진간장, 설탕, 고춧가루, 다진마늘, 참기름, 대파, 청양고추, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2019/11/07/ea40b472463011819d2b9edc7624bd961.jpg
21,매운 팽이버섯두부조림 밥 두공기 뚝딱!,"두부, 팽이버섯, 양파, 대파, 고춧가루, 굴소스, 후추, 올리고당, 진간장, 다진마늘",https://recipe1.ezmember.co.kr/cache/recipe/2022/01/30/ec0a201f83d642956bbce8113797fb1e1.jpg
23,두부조림 만만한 국민밑반찬,"두부, 양파, 간장, 설탕                                                                                혹은 올리고당, 고추가루, 새우젓, 참기름, 깨소금, 다진대파, 다진마늘, 물",https://recipe1.ezmember.co.kr/cache/recipe/2015/12/07/9671d628c77f1cedb1d3638f842e54ce1.jpg
28,두부 닭가슴살 조림 만들기,"두부, 닭가슴살 통조림, 애호박, 양파, 대파, 식용유, 간장, 청주, 물, 올리고당, 다진마늘, 고춧가루, 참기름, 고추장, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/bffb12c81d5b1a3f4071b4b5d2c83757.jpg
29,저칼로리 담백 두부 스테이크 만들기<밀가루 줄이기>,"두부, 계란, 대파, 당근, 호박, 카레 가루, 후추, 부침가루, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2019/03/29/393fcd1b88934359298655535b8d3f071.jpg
31,양념 연두부,"연두부, 대파, 다진마늘, 간장, 올리고당, 참기름, 고춧가루, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2017/06/06/025adf9a6098484812510051faa94b1d1.jpg
33,비벼 먹어도 맛있는 매콤한 참치 두부조림,"두부, 참치 캔(小), 양파, 청양고추, 홍고추, 대파, 고추장, 간장, 고춧가루, 다진 마늘, 후추, 설탕, 올리고당, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/d6a46143e42dbdb3b0ba3190b36950411.jpg
36,두부콩나물조림 만들기,"두부, 콩나물, 양파, 대파, 청양고추, 홍고추, 계란, 물, 간장, 굴소스, 설탕, 올리고당, 맛술, 고춧가루, 다진 마늘, 후추, 참기름, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2021/12/07/abe288e5e358b82abc2efe8c47e913f71.jpg
37,단백질이 풍부한 두부조림,"두부, 양파, 대파, 소금, 식용유, 다시마국물, 양조간장, 고춧가루, 올리고당, 맛술, 다진 풋고추, 다진 파, 다진 마늘",https://recipe1.ezmember.co.kr/cache/recipe/2015/04/02/97b6770b906a51c1ee0a852b5ac632e91.jpg
39,아이들이 좋아하는 두부스테이크,"두부 작은크기, 부추, 애느타리버섯, 청양고추, 홍고추, 대파, 소금, 후춧가루, 빵가루, 밀가루, 카놀라유, 간장, 물, 마른홍고추, 대파, 청양고추, 시판스테이크소스, 레드와인",https://recipe1.ezmember.co.kr/cache/recipe/2015/04/08/42fb2fa9a801424e4a146cfdd8f15a541.jpg
32,파인애플볶음밥,"즉석밥, 햄, 파인애플, 굴소스, 계란, 대파, 양파",https://recipe1.ezmember.co.kr/cache/recipe/2017/11/17/50a9582bed9066da7716585e0f0975031.png
18,두반장 없이 한국식 마파두부 만들기,"두부, 대파, 양파, 돼지고기다짐육, 물, 전분, 식용유, 고추가루, 고추장, 된장, 다진마늘, 설탕, 진간장, 참기름, 굴소스, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2021/09/09/09df2873e62a325f8a174f7ed55458c01.jpg
3,쪽파계란말이 만들기-딸에게#,"계란, 미림, 참치액, 쪽파, 기름",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/29/1bad148c152573a6aa41b74041da3faf1.jpg
6,밥도둑 반찬 고추장 달걀조림 만들기!TV 알토란 레시피,"달걀, 양파, 청양고추, 쪽파                                                                                또는 대파, 멸치육수, 고추장, 고춧가루, 진간장, 설탕, 물엿, 참기름, 깨, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2019/07/01/097a119634a9657ee34d81b011a97b131.jpg
7,파프리카달걀볶음:초간단 저탄고지 다이어트 단백질식사,"파프리카, 달걀, 양파, 현미유, 소금, 후추, 파슬리가루",https://recipe1.ezmember.co.kr/cache/recipe/2021/10/06/36cb806316fc9049dfe091d61f9f5bd21.jpg
9,계란 당면만두 아이들 반찬으로 좋아요,"계란, 당면, 당근, 양파, 쪽파, 청양고추, 간장, 설탕, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2021/09/29/21da66e7d441c9ca1ef65a266dd0b5801.jpg
10,쉽고간단한 시금치양파계란볶음!,"시금치, 양파, 계란, 소금, 올리브유, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2019/12/27/258f7b445277ce15104c5a59ca2563501.jpg
